time,paramecium,didinium
1998/2/1,0.755062327,0.547085781
1998/3/1,0.749406921,0.48652404
1998/4/1,0.74986228,0.400384462
1998/5/1,0.74425978,0.375349852
1998/6/1,0.831307039,0.418077005
1998/7/1,0.861779334,0.422171443
1998/8/1,0.757405369,0.417573857
1998/9/1,0.094039154,0.257890715
1998/10/1,-0.572806524,0.125004165
1998/11/1,-0.471014107,0.028147666
1998/12/1,-0.511810381,-0.107871428
1999/1/1,-0.437731385,-0.221040674
1999/2/1,-0.440534502,-0.28942504
1999/3/1,-0.467205293,-0.386602121
1999/4/1,-0.55082829,-0.483906576
1999/5/1,-0.390254885,-0.43748602
1999/6/1,-0.455927441,-0.557081457
1999/7/1,-0.810148588,-0.588778399
1999/8/1,0.247919368,-0.468100583
1999/9/1,0.875235136,-0.290636779
1999/10/1,1.158760729,-0.056509687
1999/11/1,1.480245446,0.156081157
1999/12/1,1.494376683,0.334295888
2000/1/1,1.413160483,0.477014849
2000/2/1,1.442952308,0.682017249
2000/3/1,1.474181761,0.94000927
2000/4/1,1.495847412,1.168085463
2000/5/1,1.518720965,1.394261525
2000/6/1,1.52547376,1.805490777
2000/7/1,1.587274772,2.054682132
2000/8/1,1.223359388,2.002327169
2000/9/1,1.132685758,1.873190513
2000/10/1,1.012777096,1.864959605
2000/11/1,0.556433968,1.839321192
2000/12/1,0.527822854,1.783917231
2001/1/1,0.467877231,1.534315554
2001/2/1,0.422770382,1.344736425
2001/3/1,0.387899984,1.114628236
2001/4/1,0.347973787,0.92652806
2001/5/1,0.527502883,1.112973478
2001/6/1,1.28347339,1.416447399
2001/7/1,1.427428573,1.583034313
2001/8/1,1.486394794,1.585454137
2001/9/1,1.427548987,1.652703234
2001/10/1,1.635617593,1.788350018
2001/11/1,1.751296502,1.90993968
2001/12/1,1.752492899,2.054971084
2002/1/1,1.712068407,2.230301561
2002/2/1,1.710259472,2.295761091
2002/3/1,1.705939975,2.335596987
2002/4/1,1.716761882,2.363975149
2002/5/1,1.7582901,2.399708115
2002/6/1,1.406115159,2.270532422
2002/7/1,1.3762676,2.044093998
2002/8/1,2.034342827,2.111809886
2002/9/1,1.931033245,2.208100482
2002/10/1,1.691741098,2.131602335
2002/11/1,1.345328152,2.051182197
2002/12/1,1.334337112,2.000542507
2003/1/1,1.314078432,1.894144648
2003/2/1,1.317083233,1.833298434
2003/3/1,1.30912085,1.777444054
2003/4/1,1.30516703,1.664660467
2003/5/1,1.17813827,1.351456494
2003/6/1,1.322550273,1.194032587
2003/7/1,0.932669833,0.977350413
2003/8/1,-0.446460764,0.780752031
2003/9/1,-0.468208333,0.607875519
2003/10/1,-0.658661532,0.451825856
2003/11/1,-0.608750244,0.264106324
2003/12/1,-0.600447206,0.100719041
2004/1/1,-0.648779202,-0.080401514
2004/2/1,-0.671717745,-0.209872443
2004/3/1,-0.684131764,-0.324714422
2004/4/1,-0.478199824,-0.299002937
2004/5/1,-0.37397797,-0.234585854
2004/6/1,-0.654177549,-0.244160828
2004/7/1,-0.407757546,-0.186162828
2004/8/1,-0.269919308,-0.135924051
2004/9/1,-0.240349368,-0.097507944
2004/10/1,-0.101433119,-0.070467227
2004/11/1,-0.0747413,-0.01681903
2004/12/1,-0.118875645,-0.043789717
2005/1/1,-0.164684382,-0.104680381
2005/2/1,-0.164592889,-0.115105798
2005/3/1,-0.084867051,-0.042433996
2005/4/1,-0.222161588,-0.099772684
2005/5/1,-0.467277415,-0.273446197
2005/6/1,-0.636878875,-0.37324616
2005/7/1,-0.654783499,-0.454691733
2005/8/1,-0.498452522,-0.449383642
2005/9/1,-0.506283381,-0.442872349
2005/10/1,-0.366904231,-0.389200939
2005/11/1,-0.225464842,-0.363703583
2005/12/1,-0.233395329,-0.338256194
2006/1/1,-0.254184441,-0.371076228
2006/2/1,-0.253320234,-0.360099853
2006/3/1,-0.336797804,-0.424382263
2006/4/1,-0.352373519,-0.398845641
2006/5/1,-0.166113963,-0.274360993
2006/6/1,-0.190790432,-0.260069462
2006/7/1,-0.064689322,-0.169705733
2006/8/1,-0.39355706,-0.20450801
2006/9/1,-0.499380384,-0.260345188
2006/10/1,0.141380722,-0.256095058
2006/11/1,0.12590798,-0.253621452
2006/12/1,0.097041979,-0.287584728
2007/1/1,0.071627579,-0.331630649
2007/2/1,0.136289244,-0.287223044
2007/3/1,0.141193913,-0.25202636
2007/4/1,0.198412069,-0.186520264
2007/5/1,0.238245498,-0.121973731
2007/6/1,0.146225064,-0.140684323
2007/7/1,0.118138627,-0.043458562
2007/8/1,1.096119415,0.142030413
2007/9/1,1.379024035,0.355520699
2007/10/1,1.015179875,0.403634775
2007/11/1,0.967914038,0.444405566
2007/12/1,0.950877134,0.409138322
2008/1/1,0.909583144,0.388413904
2008/2/1,0.878751024,0.368572065
2008/3/1,0.893044684,0.387442142
2008/4/1,0.845303724,0.320096572
2008/5/1,0.816028964,0.248659761
2008/6/1,0.986315154,0.404024546
2008/7/1,1.09538766,0.573330674
2008/8/1,0.547778881,0.661548093
2008/9/1,0.253888871,0.625569241
2008/10/1,0.165250752,0.684013961
2008/11/1,0.882556632,0.773957877
2008/12/1,0.884919297,0.849728236
2009/1/1,0.852980192,0.826813187
2009/2/1,0.833812313,0.804016125
2009/3/1,0.816531751,0.774136366
2009/4/1,0.835844536,0.759919503
2009/5/1,0.771939888,0.728661497
2009/6/1,0.690761837,0.580236659
2009/7/1,0.418446537,0.40331904
2009/8/1,0.092357111,0.267832511
2009/9/1,-0.059749806,0.136965998
2009/10/1,-0.216966913,-0.111028947
2009/11/1,-1.412418438,-0.373780819
2009/12/1,-1.480400905,-0.635750438
2010/1/1,-1.538729873,-0.87024535
2010/2/1,-1.538091509,-1.004599952
2010/3/1,-1.531246224,-1.092864044
2010/4/1,-1.510882878,-1.134582233
2010/5/1,-1.537241626,-1.208706827
2010/6/1,-1.752860633,-1.307320649
2010/7/1,-2.106240954,-1.422100471
2010/8/1,-2.441197714,-1.578978804
2010/9/1,-2.029886281,-1.622796237
2010/10/1,-1.064408234,-1.534773263
2010/11/1,-0.845667146,-1.434899424
2010/12/1,-0.783351262,-1.332782305
2011/1/1,-0.70299224,-1.237290035
2011/2/1,-0.68579471,-1.123518225
2011/3/1,-0.660794811,-1.018735806
2011/4/1,-0.666719814,-0.938774917
2011/5/1,-0.657314092,-0.886958113
2011/6/1,-0.647040833,-0.831716161
2011/7/1,-0.621776967,-0.862430073
2011/8/1,-0.814967652,-0.897755342
2011/9/1,-0.885080656,-0.946281524
2011/10/1,-1.578936991,-1.124473308
2011/11/1,-1.484345351,-1.249754724
2011/12/1,-1.608571969,-1.392792972
2012/1/1,-1.725856772,-1.540078037
2012/2/1,-1.742644582,-1.595884156
2012/3/1,-1.6871406,-1.642742943
2012/4/1,-1.74305697,-1.705126642
2012/5/1,-1.866916299,-1.74951009
2012/6/1,-1.72463526,-1.748866514
2012/7/1,-1.680019117,-1.77529966
2012/8/1,-1.439399105,-1.796557577
2012/9/1,-1.374184321,-1.799321579
2012/10/1,-1.2542637,-1.786151376
2012/11/1,-1.209812133,-1.746195581
2012/12/1,-1.270228858,-1.716763545
2013/1/1,-1.301739422,-1.701868422
2013/2/1,-1.297346605,-1.63290567
2013/3/1,-1.382679417,-1.587340785
2013/4/1,-1.407465346,-1.559403152
2013/5/1,-1.348446188,-1.560008856
2013/6/1,-1.542454974,-1.56460932
2013/7/1,-1.797630969,-1.694237001
2013/8/1,-1.819531161,-1.761327458
2013/9/1,-1.861047437,-1.845553761
2013/10/1,-1.577959037,-1.824365821
2013/11/1,-1.335744053,-1.784214914
2013/12/1,-1.297939921,-1.729293287
2014/1/1,-1.292893292,-1.696288562
2014/2/1,-1.260174388,-1.610567005
2014/3/1,-1.243806517,-1.540299744
2014/4/1,-1.24351472,-1.49537073
2014/5/1,-1.39555269,-1.517929601
2014/6/1,-1.167979358,-1.432942656
2014/7/1,-0.743452962,-1.365828546
2014/8/1,-0.703724508,-1.334544628
2014/9/1,-0.622971882,-1.262929527
2014/10/1,-0.821971108,-1.27380754
2014/11/1,-0.769302429,-1.240693687
2014/12/1,-0.830574782,-1.239526632
